Самые частотные слова:
'nda', 54
('lia', 'sesamela'), 3
('nda', 'ulume'), 3
('ovihandeleko', 'evi'), 3
('ohuminyo', 'eyi'), 2
('lomue', 'kaka'), 2
('otekava', 'nda'), 2
('ombembua', 'voluali'), 2
('ca', 'sonehiwa'), 2
('kuenda', 'lomue'), 2
('liê', 'nda'), 2
('liaco', 'ondaka'), 2
('ye', 'nda'), 2
('yoku', 'nolã'), 2
('wa', 'sesamela'), 2
('yahe', 'ondaka'), 2
('ca', 'sesamela'), 2
('va', 'kuete'), 2
('pokati', 'komanu'), 2
('kilu', 'lieve'), 2
('lomue', 'okuete'), 2
('ya', 'lomue'), 2
('wê', 'nda'), 2
('ovisimilo', 'viahe'), 2
('tiamela', 'kofeka'), 2
('kofeka', 'acitiwa'), 2
('vosi', 'kilu'), 2
('vosi', 'va'), 2
('yoku', 'fetiwa'), 2
('pokati', 'kolofeka'), 2
('vakuete', 'omoko'), 2
('nda', 'pokati'), 2
('kuenda', 'yoku'), 2
('nda', 'posamua'), 2
('kuenda', 'omunu'), 2
('liocili', 'kuenda'), 2
('wa', 'lueya'), 2
('segurança', 'social'), 2
('olofeka', 'viosi'), 2
('kuenda', 'olombonge'), 2
('wahe', 'nda'), 2
('oco', 'okuti'), 2
('okuti', 'esumbilo'), 2
('ofeka', 'yahe'), 2
('ayongola', 'kuenda'), 2
('elilongiso', 'lio'), 2
('oku', 'kolisa'), 2
('epata', 'liahe'), 2
('osi', 'kuenda'), 2
('kuata', 'omuenyo'), 2
('ndeci', 'ca'), 2
('yoku', 'tata'), 2
('kuenda', 'citava'), 2
('okulisumbila', 'pokati'), 2
('kuata', 'epata'), 2
('komanu', 'vosi'), 2
('ovihandeleko', 'vioku'), 2
('kala', 'olonepele'), 2
('unu', 'womanu'), 2
('ocisoko', 'comanu'), 2
('omunu', 'wa'), 2
('okuti', 'omanu'), 2
('nda', 'ukuetavo'), 2
('yoku', 'tiamela'), 2
('liahe', 'nda'), 2
('ocihandeleko', 'caco'), 2
('ye', 'lomue'), 2
('womanu', 'voluali'), 1
('akualã', 'lecelãlã'), 1
('tiamela', 'ko'), 1
('ovisonehua', 'nda'), 1
('caco', 'cikuame'), 1
('loku', 'umuisa'), 1
('akulila', 'haimo'), 1
('nda', 'vofeka'), 1
('vakualofeka', 'vio'), 1
('vakuayiwi', 'lolombaiali'), 1
('citava', 'okuti'), 1
('eye', 'muele'), 1
('osombisiwa', 'kombonge'), 1
('wofeka', 'yahe'), 1
('lomunu', 'okuti'), 1
('kunene', 'nda'), 1
('voposamua', 'vosi'), 1
('lia', 'lingiwa'), 1
('yuku', 'yulula'), 1
('lesunga', 'lolonganji'), 1
('yi', 'vokiyeko'), 1
('ocihandeleko', 'casonehiwa'), 1
('yikuavo', 'ondaka'), 1
('ocihandeleko', 'ca'), 1
('okuti', 'ha'), 1
('cavelapo', 'kuenje'), 1
('yu', 'otekava'), 1
('va', 'sisa'), 1
('lio', 'losikola'), 1
('oko', 'kutunda'), 1
('lomue', 'okala'), 1
('u', 'usakalasa'), 1
('lia', 'kapiwa'), 1
('hongele', 'pamue'), 1
('nda', 'violo'), 1
('liocili', 'olofeka'), 1
('yolofeka', 'va'), 1
('ekolelõ', 'liomanu'), 1
('uvî', 'kuenje'), 1
('yahe', 'kapaka'), 1
('asongui', 'locela'), 1
('kuenda', 'ombonge'), 1
('nda', 'ohongele'), 1
('yofeka', 'a'), 1
('tundisiwa', 'vofeka'), 1
('ocimbanda', 'pamue'), 1
('sonehiwa', 'vuvangi'), 1
('loku', 'vitelisa'), 1
('olingile', 'ca'), 1
('pamue', 'cimue'), 1
('u', 'usanjuisa'), 1
('kuenje', 'momo'), 1
('yoku', 'kala'), 1
('ha', 'katepise'), 1
('kunda', 'okuti'), 1
('lisanja', 'vofeka'), 1
('kaka', 'yonjiwe'), 1
('lueya', 'pole'), 1
('lokuvi', 'vangula'), 1
('oyela', 'nda'), 1
('ka', 'kuete'), 1
('kolofeka', 'vioposamua'), 1
('wo', 'hongele'), 1
('eyovo', 'esunga'), 1
('ava', 'vakuayiwi'), 1
('vovingungu', 'viosi'), 1
('soneha', 'onepa'), 1
('okueca', 'ondaka'), 1
('lio', 'oneke'), 1
('wofeka', 'kuenje'), 1
('kusoma', 'laumue'), 1
('ekambo', 'liu'), 1
('ya', 'lacimue'), 1
('oco', 'va'), 1
('lomue', 'olinga'), 1
('visesamela', 'ekuatiso'), 1
('a', 'tiamela'), 1
('yoku', 'sokisa'), 1
('kisikiwe', 'oku'), 1
('kuenje', 'va'), 1
('tumbikiwa', 'lonjango'), 1
('nda', 'lika'), 1
('koku', 'kapa'), 1
('civa', 'kuatisa'), 1
('kavi', 'tiamela'), 1
('tupalata', 'nda'), 1
('yataviwa', 'kuenda'), 1
('nda', 'olomapalo'), 1
('likongela', 'lava'), 1
('vosi', 'valisukila'), 1
('cipengisiwa', 'lofeka'), 1
('voluali', 'ekambo'), 1
('kutunda', 'eyovo'), 1
('ombonge', 'yavo'), 1
('valitava', 'okuti'), 1
('eli', 'likisikiwe'), 1
('kuata', 'upange'), 1
('ukuavo', 'uvi'), 1
('vitelisa', 'oko'), 1
('apa', 'posi'), 1
('upika', 'wa'), 1
('okuti', 'ulume'), 1
('liahe', 'va'), 1
('asovola', 'ondaka'), 1
('kuete', 'omoko'), 1
('vofeka', 'omo'), 1
('vangula', 'kuenda'), 1
('hongele', 'yofeka'), 1
('lika', 'oku'), 1
('a', 'iii'), 1
('kala', 'ketavo'), 1
('vukanda', 'owu'), 1
('kuatisa', 'omalã'), 1
('kuenda', 'lia'), 1
('oco', 'vo'), 1
('olonepele', 'onjongole'), 1
('kisika', 'okuti'), 1
('nda', 'okuela'), 1
('vo', 'huminyo'), 1
('ukayî', 'kuenda'), 1
('posamua', 'nda'), 1
('songola', 'ovopange'), 1
('oku', 'tatiwa'), 1
('via', 'sesamela'), 1
('va', 'tiamela'), 1
('yoku', 'lisanja'), 1
('wa', 'ohulukayî'), 1
('ocisila', 'coluali'), 1
('omalã', 'vondombua'), 1
('esumbilo', 'voluali'), 1
('nolã', 'elongiso'), 1
('vosi', 'te'), 1
('vahã', 'cimosi'), 1
('viosi', 'oco'), 1
('tiamela', 'kuenda'), 1
('vavo', 'oku'), 1
('oku', 'tunga'), 1
('tava', 'ovihandeleko'), 1
('ovio', 'tete'), 1
('tunda', 'eyovo'), 1
('kuhayele', 'kokulia'), 1
('okuayiwi', 'lolombiali'), 1
('ndu', 'watalavaya'), 1
('vofeka', 'pamue'), 1
('omanu', 'ko'), 1
('unene', 'womunu'), 1
('pamue', 'posamua'), 1
('eko', 'limue'), 1
('nda', 'ohuasi'), 1
('womanu', 'oko'), 1
('kuvakuavo', 'etavo'), 1
('fetuluinya', 'ukuavo'), 1
('kuatisa', 'omau'), 1
('ya', 'tumbikiwa'), 1
('luosi', 'oko'), 1
('evi', 'loku'), 1
('kovilinga', 'oco'), 1
('ukuafeka', 'ye'), 1
('womanu', 'te'), 1
('viosi', 'vioku'), 1
('pomangu', 'yupange'), 1
('talavaya', 'upange'), 1
('violohongele', 'viomanu'), 1
('ndaño', 'haliosiko'), 1
('okuamisa', 'kovaso'), 1
('omanu', 'vakuete'), 1
('ulandu', 'unu'), 1
('pomangu', 'yimosi'), 1
('locihandeleko', 'ciñi'), 1
('omuenyo', 'luhiti'), 1
('viosi', 'vi'), 1
('nda', 'omalã'), 1
('ombonge', 'yi'), 1
('mekonda', 'lieko'), 1
('kala', 'uvangi'), 1
('eci', 'okuti'), 1
('unu', 'wahe'), 1
('sesamela', 'omunu'), 1
('yu', 'epata'), 1
('umesele', 'kuenda'), 1
('pamue', 'omoko'), 1
('ciñi', 'te'), 1
('omoko', 'lutoyi'), 1
('kosayî', 'ya'), 1
('wosi', 'osesamela'), 1
('kuenda', 'esanju'), 1
('lomue', 'ha'), 1
('pokati', 'oco'), 1
('uvi', 'olingile'), 1
('woku', 'tava'), 1
('womanu', 'yu'), 1
('okutambula', 'kapako'), 1
('okangisiwa', 'ndeci'), 1
('pongolokela', 'kofeka'), 1
('kulinga', 'uvî'), 1
('osesamela', 'oku'), 1
('yukuatisa', 'lomue'), 1
('eci', 'alinga'), 1
('yi', 'tava'), 1
('ulingiwe', 'pokati'), 1

Самые частотные триграммы:
('okuete', 'omoko', 'yoku'), 19
('ondaka', 'ya', 'omunu'), 11
('omunu', 'eye', 'omunu'), 10
('ondaka', 'ye', 'omunu'), 9
('omunu', 'wosi', 'okuete'), 9
('ya', 'omunu', 'wosi'), 8
('wosi', 'okuete', 'omoko'), 8
('eye', 'omunu', 'okuete'), 7
('omunu', 'okuete', 'omoko'), 7
('omoko', 'yoku', 'kuata'), 6
('tata', 'omuenyo', 'womanu'), 5
('ye', 'omunu', 'eye'), 5
('vioku', 'tata', 'omuenyo'), 4
('yolofeka', 'nações', 'unidas'), 3
('omoko', 'yoku', 'pinga'), 3
('nda', 'ulume', 'nda'), 3
('ye', 'omunu', 'wosi'), 3
('hongele', 'yolofeka', 'nações'), 3
('ya', 'omunu', 'eye'), 3
('ulume', 'nda', 'ukayî'), 3
('yoku', 'tiamela', 'kofeka'), 2
('liaco', 'ondaka', 'ye'), 2
('omanu', 'vosi', 'kilu'), 2
('ondaka', 'ya', 'lomue'), 2
('ondaka', 'ye', 'lomue'), 2
('omoko', 'yoku', 'tiamela'), 2
('yahe', 'ondaka', 'ye'), 2
('tiamela', 'kofeka', 'acitiwa'), 2
('ko', 'hongele', 'yolofeka'), 2
('eko', 'liaco', 'ondaka'), 2
('oco', 'eyovo', 'liocili'), 2
('vofeka', 'yahe', 'ondaka'), 2
('omoko', 'yoku', 'fetiwa'), 2
('wa', 'sesamela', 'oku'), 2
('ovihandeleko', 'vioku', 'tata'), 2
('eyovo', 'liocili', 'kuenda'), 2
('lomue', 'okuete', 'omoko'), 2
('vosi', 'kilu', 'lieve'), 2
('yoku', 'kuata', 'omuenyo'), 2
('sesamela', 'oku', 'kuatisa'), 2
('halolonepeleko', 'elilongiso', 'lia'), 1
('okuti', 'halolonepeleko', 'elilongiso'), 1
('talisua', 'ohali', 'okutata'), 1
('kukulihiso', 'wosi', 'unena'), 1
('cu', 'ukuatisa', 'okutata'), 1
('yupange', 'wofeka', 'yahe'), 1
('lika', 'oku', 'kolisa'), 1
('kuenda', 'oku', 'kolisa'), 1
('lomue', 'ha', 'katepise'), 1
('lio', 'losikola', 'vinene'), 1
('univesidade', 'liyu', 'luiwe'), 1
('epandi', 'kuenda', 'ocisola'), 1
('oco', 'okuti', 'omanu'), 1
('wosi', 'va', 'tukuila'), 1
('yuku', 'yulula', 'ukanda'), 1
('kuenje', 'vosi', 'te'), 1
('viu', 'vangi', 'womanu'), 1
('lesunga', 'kuenda', 'ocilli'), 1
('unidas', 'lia', 'kapiwa'), 1
('kuwalo', 'kocitumalo', 'koku'), 1
('okuti', 'vosi', 'vasoka'), 1
('ombonge', 'yaco', 'ekuatiso'), 1
('wosi', 'unena', 'okuamisako'), 1
('yoku', 'nyeha', 'cimue'), 1
('ka', 'kuete', 'upange'), 1
('okueca', 'ondaka', 'ya'), 1
('viomanu', 'ohondo', 'yolopapelo'), 1
('ca', 'sesamela', 'okuti'), 1
('okuti', 'lomue', 'kaka'), 1
('vaci', 'pitulula', 'vali'), 1
('va', 'sisa', 'ciwa'), 1
('olombonge', 'viosi', 'violohongele'), 1
('womanu', 'voluali', 'luosi'), 1
('pomangu', 'yupange', 'wofeka'), 1
('cikuame', 'ocihandeleko', 'coluali'), 1
('okueca', 'elomboloko', 'komanu'), 1
('kolofeka', 'vioposamua', 'vatiamela'), 1
('lolombiali', 'viofeka', 'ondaka'), 1
('nda', 'vakualofeka', 'vio'), 1
('ño', 'nda', 'ohongele'), 1
('oku', 'kuatisa', 'omau'), 1
('vosi', 'va', 'tiamela'), 1
('kayitiamela', 'ko', 'hongele'), 1
('yu', 'epata', 'lia'), 1
('ekolelõ', 'liomanu', 'vosi'), 1
('acitiwa', 'lomue', 'omunu'), 1
('komanu', 'liokuti', 'epandi'), 1
('kesokiyo', 'lio', 'a'), 1
('yoku', 'vetatela', 'olonjongole'), 1
('nda', 'pulika', 'ondaka'), 1
('lia', 'kapiwa', 'kovihandeleko'), 1
('kuete', 'upange', 'pamue'), 1
('omoko', 'yokusovola', 'ombonge'), 1
('cikuavo', 'nda', 'citumiwa'), 1
('evi', 'vioku', 'tata'), 1
('vangula', 'kuenda', 'lomue'), 1
('nda', 'posamua', 'oco'), 1
('yoluali', 'yoku', 'tata'), 1
('lapata', 'osi', 'kuenda'), 1
('tundisiwa', 'vofeka', 'yahe'), 1
('yaco', 'yu', 'wiha'), 1
('vovitima', 'viavo', 'kuenje'), 1
('ndaño', 'ofeka', 'yahe'), 1
('vipinduko', 'lilue', 'elilongiso'), 1
('okuete', 'omoko', 'yuku'), 1
('kumosi', 'lavakuavo', 'yoku'), 1
('womanu', 'loku', 'sumbila'), 1
('omunu', 'wosi', 'osesamela'), 1
('okuti', 'kapa', 'kala'), 1
('alinga', 'eko', 'liaco'), 1
('omuenyo', 'womanu', 'kuenda'), 1
('nda', 'koku', 'vela'), 1
('unidas', 'oku', 'kapa'), 1
('voposamua', 'vosi', 'vakuete'), 1
('eyi', 'ondaka', 'ye'), 1
('osi', 'olofeka', 'viosi'), 1
('cavelapo', 'kuenda', 'ocisila'), 1
('eci', 'ondaka', 'ye'), 1
('vikola', 'vioku', 'tata'), 1
('lemeliwa', 'ondaka', 'ya'), 1
('muna', 'eye', 'akulila'), 1
('ko', 'hongele', 'pamue'), 1
('likisikiwe', 'komanu', 'vosi'), 1
('lombonge', 'yitukuiwa', 'segurança'), 1
('kofeka', 'acitiwa', 'pamue'), 1
('oku', 'tukola', 'loku'), 1
('kuavo', 'kuenda', 'oku'), 1
('omuenyo', 'wahe', 'yoku'), 1
('uvi', 'olingile', 'ca'), 1
('eko', 'liaco', 'toke'), 1
('ohondo', 'yolopapelo', 'viu'), 1
('kovaso', 'loku', 'kuata'), 1
('kuata', 'cahe', 'muele'), 1
('via', 'sonehiwa', 'vuvangi'), 1
('komanu', 'vosi', 'elilongiso'), 1
('atete', 'ocali', 'ana'), 1
('pokati', 'ndavamanji', 'ondaka'), 1
('vo', 'okuatise', 'okusalamamo'), 1
('olio', 'ocihandeleko', 'cavelapo'), 1
('yoku', 'pongolokela', 'kofeka'), 1
('lepata', 'liahe', 'va'), 1
('vikuavo', 'oco', 'vo'), 1
('liaco', 'halia', 'kolele'), 1
('wavosi', 'omunu', 'wosi'), 1
('mulo', 'vili', 'vilingiwe'), 1
('omoko', 'yoku', 'tunda'), 1
('kuenda', 'oku', 'talama'), 1
('womanu', 'oko', 'ku'), 1
('kuhayele', 'kokulia', 'kuwalo'), 1
('oluali', 'lua', 'sesamela'), 1
('elomboloko', 'komanu', 'liokuti'), 1
('okutata', 'epata', 'liahe'), 1
('kuenda', 'citava', 'oku'), 1
('segurança', 'social', 'ondaka'), 1
('ndeci', 'ca', 'sonehiwa'), 1
('ovikele', 'lovocisoko', 'a'), 1
('omoko', 'yoku', 'pongolokela'), 1
('upange', 'wavosi', 'omunu'), 1
('pamue', 'oku', 'yikiwa'), 1
('voluali', 'olonjali', 'ovio'), 1
('sesamela', 'omunu', 'lomunu'), 1
('wosi', 'wo', 'hongele'), 1
('unena', 'okuamisako', 'ofeka'), 1
('pamue', 'nda', 'koku'), 1
('womanu', 'te', 'viamoleha'), 1
('pamue', 'posamua', 'vovingungu'), 1
('konjo', 'yahe', 'lomue'), 1
('tava', 'lika', 'komanu'), 1
('wa', 'lemeliwa', 'ondaka'), 1
('muele', 'pamue', 'cavomuele'), 1
('yoku', 'kuata', 'onganji'), 1
('nda', 'wê', 'nda'), 1
('kayongola', 'kuenda', 'ka'), 1
('lomue', 'okangisua', 'pamue'), 1
('hongele', 'yolofeka', 'va'), 1
('oku', 'ukapa', 'eko'), 1
('olonganji', 'ocihandeleko', 'eci'), 1
('walinga', 'ocilema', 'nda'), 1
('kelongiso', 'liovituwa', 'vio'), 1
('nda', 'walinga', 'ocilema'), 1
('atelisa', 'anyamo', 'oku'), 1
('te', 'vatatiwa', 'lovihandeleko'), 1
('citiwa', 'lonjila', 'yimosi'), 1
('atiamela', 'muna', 'eye'), 1
('cukuavo', 'ondaka', 'ye'), 1
('kuata', 'eyovo', 'liocili'), 1
('ohongele', 'yaco', 'yombembua'), 1
('omanu', 'vosi', 'kuenda'), 1
('lomue', 'okapa', 'ukuavo'), 1
('wahe', 'nda', 'ukulihiso'), 1
('oku', 'nolã', 'elongiso'), 1
('otakekiwa', 'locihandeleko', 'ciñi'), 1
('yokuvetatela', 'umesele', 'wahe'), 1
('lieve', 'va', 'citiwa'), 1
('sesamela', 'oku', 'tatiwa'), 1
('viosi', 'lapata', 'osi'), 1
('ukayî', 'nda', 'ukuelimi'), 1
('okutata', 'omuenyo', 'womanu'), 1
('songola', 'ovopange', 'osi'), 1
('kuenda', 'ya', 'tumbikiwa'), 1
('kocitangi', 'cekambo', 'liupange'), 1
('kuata', 'ekuatiso', 'kuhayele'), 1
('soneha', 'onepa', 'yaco'), 1
('ayongola', 'pamue', 'kayongola'), 1
('ya', 'tumbikiwa', 'lonjango'), 1
('ocindele', 'nda', 'otekava'), 1
('eyovo', 'liocili', 'olofeka'), 1
('suapo', 'liomanu', 'onjango'), 1
('omunu', 'atelisa', 'anyamo'), 1
('yoku', 'fetiwa', 'lesunga'), 1
('kapa', 'omanu', 'vosi'), 1
('omoko', 'yokuvetatela', 'umesele'), 1
('evi', 'loku', 'vitelisa'), 1
('cokuti', 'omunu', 'lomunu'), 1
('cimue', 'cikuavo', 'kovaso'), 1
('lopo', 'okuete', 'omoko'), 1
('vosi', 'vakuete', 'omoko'), 1
('vioposamua', 'vatiamela', 'vo'), 1
('yoku', 'tata', 'ovimuenyo'), 1
('vofeka', 'omo', 'akasi'), 1
('ohongele', 'cinene', 'ño'), 1
('nda', 'ukayî', 'nda'), 1
('omunu', 'lomunu', 'okuete'), 1
('vitelisa', 'oko', 'kutunda'), 1
('ovisonehua', 'nda', 'olomapalo'), 1
('woku', 'talisua', 'ohali'), 1
('lilue', 'elilongiso', 'lio'), 1
('kueca', 'ovisimilo', 'viahe'), 1
('yaco', 'yombembua', 'lomue'), 1
('wa', 'siala', 'umbumba'), 1
('eyi', 'nda', 'ocindele'), 1
('ayongola', 'kuenda', 'omoko'), 1
('oku', 'tundisiwa', 'vofeka'), 1
('anyamo', 'oku', 'kuata'), 1
('kuenda', 'loku', 'vahã'), 1
('unu', 'womanu', 'loku'), 1
('vosi', 'nda', 'omalã'), 1
('olivova', 'ondaka', 'ye'), 1
('unu', 'umosi', 'kuenje'), 1
('omuenyo', 'luhiti', 'eye'), 1
('vakualofeka', 'vio', 'posamua'), 1
('evi', 'vikuatisa', 'okuamisa'), 1
('oko', 'kutunda', 'eyovo'), 1
('vu', 'vangi', 'mulo'), 1
('u', 'oyela', 'nda'), 1
('akasi', 'ndaño', 'ofeka'), 1
('upange', 'umosi', 'wosi'), 1
('nda', 'hukuetavoko', 'nda'), 1
('oku', 'talama', 'elivala'), 1
('ye', 'omunu', 'wa'), 1
('ulume', 'lukayî', 'epata'), 1
('akasi', 'wa', 'sesamela'), 1
('eci', 'omunu', 'atelisa'), 1
('kolohongele', 'viomanu', 'yu'), 1
('elilongiso', 'elilongiso', 'te'), 1
('omunu', 'oco', 'anyole'), 1
('yahe', 'nda', 'posamua'), 1
('evi', 'vikasimo', 'ha'), 1
('nda', 'vofeka', 'yahe'), 1
('elilongiso', 'lia', 'sesamela'), 1
('yoku', 'yo', 'kueca'), 1
('ocisola', 'lolofeka', 'viosi'), 1
('ongusu', 'yo', 'hongele'), 1
('ocihandeleko', 'coluali', 'okuti'), 1
('vahã', 'cimosi', 'civa'), 1
('feka', 'pocitumalo', 'akasi'), 1
('kunda', 'okuti', 'esumbilo'), 1
('ovihandeleko', 'vitata', 'omuenyo'), 1
('tambula', 'ekuatiso', 'kombonge'), 1
('evi', 'okuete', 'omoko'), 1
('omuenyo', 'womanu', 'ku'), 1
('loku', 'vitelisa', 'oko'), 1
('omuenyo', 'womanu', 'yu'), 1
('oco', 'okuti', 'lomue'), 1
('ku', 'tunda', 'eyovo'), 1
('ndeci', 'ca', 'sesamela'), 1
('kilu', 'lieve', 'olio'), 1
('vatiamela', 'vo', 'hongele'), 1
('kala', 'olonepele', 'onjongole'), 1
('vita', 'vivali', 'kekui'), 1
('omuenyo', 'wapata', 'omanu'), 1
('kuenje', 'casesamela', 'okunola'), 1
('yokuiñila', 'pomangu', 'yupange'), 1
('liocili', 'kuenda', 'esanju'), 1
('dezembro', 'kulima', 'wa'), 1
('oco', 'va', 'suisepo'), 1
('locela', 'cilingiwa', 'lesunga'), 1
('yahe', 'ndu', 'watalavaya'), 1
('omoko', 'yoku', 'songola'), 1
('oko', 'ku', 'tunda'), 1
('talavaya', 'upange', 'umosi'), 1
('vofeka', 'yahe', 'nda'), 1
('yaco', 'yelilongiso', 'eli'), 1
('wa', 'ohulukayî', 'kovita'), 1
('okuete', 'omoko', 'kuatisa'), 1
('wofeka', 'nda', 'lusoma'), 1
('lolonganji', 'okuti', 'kapa'), 1
('ca', 'sesamela', 'omunu'), 1
('cosi', 'ayongola', 'pamue'), 1
('pole', 'alima', 'atete'), 1
